lda_component_1,lda_component_2,lda_component_3,lda_component_4,lda_component_5,lda_component_6,lda_component_7,lda_component_8,lda_component_9,label
-1.1987132262563387,-2.73313871818406,-1.2005141003118591,-2.867190868615289,-1.2346593308646998,1.9715144522935812,0.6129694871306071,-0.43641838125282784,0.4787311524179556,4.0
-0.22079454918855634,-3.204874514452443,2.9088958873544777,-1.032015590978935,0.22274727690446738,0.7941199505523384,-1.2817565210372113,1.2617427701824835,1.3528399821000665,2.0
-0.49107191097263003,-1.6122442179952658,-0.9033089456588304,-1.5960448329071644,-1.2977185792137866,0.5585832271336653,0.09228233201267155,-0.4749665747722733,0.08344419930042157,4.0
6.224055034607437,2.176721123000942,3.2177729601878164,-0.9345326535904102,2.52852237359144,-1.517164366625091,0.6883044353749874,-0.42815693223201734,-0.2816109117465735,3.0
-1.5128997703742364,-1.6247999551221024,-0.7194733442111341,-1.4584553891661973,-1.80913972436211,-1.301945981170962,0.23336815678412903,0.2926727636562101,-0.5862783024365005,7.0
-1.1474981633353283,-1.8337101479588513,0.22938388530012355,-0.975788461636045,-0.40718421572295127,-1.2465976084226145,1.8147086313594043,1.736114641891069,-1.3583739577873435,7.0
-1.208874212169982,-3.4096946114963043,-3.164661305382684,-1.0144332719730453,2.303637695131359,-0.8986370890279689,-1.175223383343398,-0.2669853689044018,-1.2743759306548599,8.0
-0.7828305689150077,-1.9556029607721461,1.8973855213544235,-2.3947761601422184,0.4512246479137884,0.8732321667673469,-0.45930344340923945,-0.5705873738637137,-0.27962350404534986,6.0
5.496175915416201,2.4924216573297175,1.8427378214762609,-0.608778813567123,2.18389448431044,-1.215742054902571,-0.23347009020008125,-4.111741321416447,-0.613428129240936,3.0
-0.4270661975318033,-2.5371338072760308,2.681606989061618,-1.4693298135983168,0.7394719333148463,0.16931739557711345,0.27905131165420105,0.6197689695854747,1.184691250937481,2.0
3.779801671436534,3.085539622716192,4.250991790320129,0.9824588771760862,-0.10614127347406566,-0.15022241025282934,-0.42347175337507803,-0.7813847232199422,-0.3289156816709634,3.0
5.9795092230084705,3.0030816735957258,1.9600419921917236,-0.044507927922293966,0.5609634032174488,0.03316468070117473,0.924142792012272,-1.4908556633263952,1.050253724586497,3.0
2.2811774320797364,0.7097405776909602,-3.6137811172567305,4.685864630338288,3.4464446677305203,1.0067090177084066,1.3995450850815492,1.2284626785370127,0.1351218309133984,9.0
-2.694006154145693,-1.2404625388338797,6.46080764679998,2.741613000476668,-2.1957138422145337,0.8852176284775957,-0.04621175420012191,-0.9574521084575127,-1.45646710936182,1.0
-0.3561699201428936,-2.343621621486232,-1.3719882889688977,-0.6302813442366546,-1.569212883246684,-1.1100334783221588,1.111987071582217,0.9535004024515338,0.16735806426490796,7.0
6.195456290553665,2.166211355474162,-1.6879556801780775,0.36173944634023286,-2.2792255205363747,1.67111607870442,-1.1003388616135865,2.871332553231057,-1.032286055793199,5.0
-2.98820439197751,-0.42793447701776044,7.04342888240849,4.964723197587943,-1.792481606837927,2.36059387723557,0.5591188871379718,-1.4156943607636974,1.1932888948545841,1.0
5.044902665389077,3.0096376997248804,-0.7451091535252674,0.6901773205058597,-1.1738497917502169,1.2313508114797092,-0.01335818740064637,0.7978986007732822,-0.26418193585504923,5.0
1.2062091124922736,-1.8303505292275815,-0.6926129772751342,-1.9675032743800949,-1.2464210962030489,0.38788764420293775,-0.16665595843795433,-1.472992930781667,1.6250199104915057,4.0
4.232803013651368,1.3152491156549375,2.9935464844741935,-1.8184652529778578,1.57476232358967,-0.8036934288137028,0.018521692222956965,-0.8637071427755796,0.20018251884590477,3.0
4.880481221555618,1.6147744240248207,-1.063257023210082,0.3632781036619377,-0.5898130946422889,1.606166583967446,-0.3837950758878398,0.10225263837510046,-0.6330298823571712,5.0
-1.7906679657581264,-2.677380571251099,-3.114882691240708,-0.29841433223714464,-0.7558431363551985,-2.4213536061707996,1.3038571543374173,-0.06346464897791826,-0.48100195377046884,7.0
0.6233655197436215,-3.2449852207939696,2.8242419240798884,-1.2740372344810238,0.5482052247635514,1.855304676887295,-0.8296101248102579,-0.13059298937112485,-0.4221267986199314,2.0
-2.254918908922212,-1.3407315943816505,5.247215140250862,3.3725101891987883,-2.053508483762926,0.5729698781685508,0.49940437211551447,1.3672330804815123,-1.4824959653886014,1.0
4.533949689316759,3.909344077269298,-1.0811145508427606,-0.8424020596372954,-2.1524597311991633,0.31148488994600676,-0.06451519748147327,-0.059228428950700795,1.0844393945194173,5.0
-0.8522501658347392,-1.6293158306621773,1.8496090282245543,-2.1954626415710647,0.40437828143431664,1.2879739756732886,-0.8494034570242001,0.3965060431758314,-0.7034527904841834,6.0
-0.8777027670953508,-0.2154112406279629,-0.5745570249761274,-0.054216860170159364,-1.8835355222332888,-2.3154270350224957,1.0471742149659335,1.6306865513766877,0.21167152066084682,7.0
6.096310738267894,2.4296169408023385,2.326719816472181,-0.5322929147286342,3.552681452627735,-0.23154956470866073,0.1607585797408153,-0.7912562691945375,0.260763795868753,3.0
5.208638070457937,3.4455731421056566,2.548666151679395,-2.0568563587306667,1.2556897538000733,-0.9242254246485686,-0.11222357014243811,-0.538756727153749,-2.364793977891493,3.0
-1.1343055078207591,-1.7017629176565072,-2.0799457580921774,3.211265494437667,0.7120873658753866,-2.862969118509531,-1.5483669343410142,-0.41715762719797667,-0.013541507837912747,8.0
-7.98471413780847,7.588250592699756,-1.2570174161481855,-0.4642789586276068,0.37363832777988126,-0.8231850361632844,2.726986166650838,0.5377682095821379,-0.5576323976797886,0.0
-0.44352354411559247,-2.0747242835791138,-2.8717892466349495,-0.6891152740546289,-1.3781651471616128,-1.1370066529085756,-0.9827562610238454,-0.9090644559824104,2.2449531834766345,8.0
-4.03772943327559,-0.5245406641158272,3.834232147804104,2.6920895913117517,-1.4418623790332425,1.7033970456605327,-0.9903334486796891,0.17840239229417484,-2.6528480419202305,1.0
-8.807186871430321,8.10121207532271,-1.4266947183802472,-0.5651042340822086,-0.8988816306279224,-0.8765485391228935,-1.3676529715916992,-0.2941833433566323,0.1934081889983074,0.0
-6.186153765714158,4.828211166985753,0.885177268798385,1.5632579818322045,-0.3733788905030688,-0.04535641245567734,-0.7413314059586824,0.33820474843438997,0.8718242182414291,0.0
4.315311367241101,3.3877703119434237,2.0838496662457406,-0.33972630128054515,1.1226936479462784,0.23461748200319918,-0.9744862494747415,0.014747732421989124,0.8569012895507782,3.0
4.770152088693692,2.135814495633266,3.521586453494528,-1.3842033175853046,1.257217014283779,-0.9021700901070666,-0.5880286067165155,-0.1271903235389722,0.4570744899450705,3.0
-2.3072571028980393,-1.8251815816518278,3.9286192295562206,2.4389782526066495,-1.2512034283386195,0.44252750019066955,0.8029636629926238,1.6450678294064298,1.3539248599187568,1.0
-0.6145152667271033,-2.8885010316420625,0.8201990646948096,-1.2609582906754961,-1.0327283531622675,0.18766010224313084,1.146033581505751,0.5535516210377571,0.6622236892941358,7.0
5.495753639867232,2.5590983449058657,2.58922327531566,0.20641433155819655,1.4395032041767188,-0.6614474923274518,-0.048021847003817175,0.6327797795911003,-0.4734852769263185,3.0
-0.6344892108205888,-0.9913732583924793,-3.860552046823738,0.6435939552887557,0.5884746404100403,0.8678850965342466,0.022334688408180314,-1.5710091753532276,-0.32695007360311357,9.0
4.578866321652553,2.5725392634408912,-0.7073064026341451,-0.43863281731391757,-0.8217120588868106,1.006304860787525,1.516174415266844,0.06919995664839096,-1.118191177852486,5.0
-0.3332644415128765,-1.347754210749338,-1.1404683847976025,-1.941318300161087,-1.1071589456182787,0.668913114364992,0.13550653872568486,-1.8406283236744905,-0.5589605411151775,4.0
-0.24962240107961953,-1.2146650372127485,2.2111348342935564,-0.8138157187031865,0.921456872296269,-0.49449417731694834,-0.9380666536397615,0.5441724388390501,1.4919951049696736,2.0
-0.45734874286958793,-2.9358201135739597,-0.22207564788061385,-1.1696882660100898,-1.3814809568078632,-0.8402454088447266,2.2353069416801663,-0.357636556649535,-0.5914251671793094,7.0
-0.6192341680504969,-1.992403157374502,-1.2567767806967405,-1.4539305951693593,-1.5759186200252837,2.0169881421649642,1.6545878870056512,-1.1886546579560666,-0.1818774365573559,4.0
0.8451523953533222,0.8716108507311905,0.9810908629354125,-1.6684983211572832,0.754929596869574,-1.9504075637392357,-0.1890545017393756,-0.3225919091928491,0.7302320177017393,3.0
0.808252331283041,0.04445610062710914,2.3525996167842265,-2.495888848787937,-0.05464062469910136,1.6380226155055284,-0.5163379270240638,3.130048380686527,1.6186875759168444,2.0
-0.22826224012533225,-2.5081197999440885,-1.1824023517990936,-0.7958922467952494,-1.0768375380112014,1.0943871400229739,0.6068420900432527,-3.236233134514954,1.919877362848684,4.0
0.3460056600590775,-2.0905444770528576,2.4257154355904365,-2.670376411343437,2.2906851842881975,-0.24116652756370494,-1.3184355452491114,3.7789973059865303,0.17272344916652216,2.0
0.36533520612392767,-3.391645109562973,-3.0660374854628563,1.5648729217872726,-1.2328432370725593,-3.2950203811866325,-3.1675275210109177,-0.4952033840195931,-0.24705523744547964,8.0
0.5755915152417639,-1.037520780805877,0.6800421699836994,-1.703705095704187,1.1554131270239045,0.6747284793084234,0.14086367959063584,-1.628131649709501,-1.5832593497430798,6.0
-0.8478480773319581,-3.261226770021029,0.22138257353163038,-0.36449723184599003,-2.286694406523101,-3.3413236221353237,4.087327913892251,-0.0558522957092491,-1.6537417158189636,7.0
-2.61489648605935,2.061016089711244,1.6358408747869042,-1.0153426694431258,1.4547460979013807,1.036070140177296,0.7724225752154721,-0.45123607573200974,-1.3824091039786524,1.0
4.741342945639925,2.8964015175856024,3.5792351482762648,-2.135396323659313,2.8922866253022557,0.3481993914161793,0.39576328205106304,0.1736980128894441,-0.3334669089086496,3.0
6.5864771632518035,2.5498846991866233,3.8271813884899215,-0.5764243655567967,1.6476905767517858,-1.6005476552314486,1.5829401386735402,0.7238571150702402,-0.3583232640353735,3.0
-3.0674227741007543,0.4442541594050561,3.219736521713429,4.388839574973792,-2.1039177698139504,-0.7845500912508969,-1.0578885721769327,0.031316587604427015,-1.0810308918767855,1.0
0.745688234612929,-0.8228201556700847,0.010469868616314937,-3.1608232117372994,0.6438158366505147,0.7030959573248399,-1.388894194854961,0.12839473671925372,0.5659998364890768,6.0
-1.9210733224036816,0.5175155837987919,2.1878256496078725,-1.0649442976287318,1.2601717377783195,0.8949019927578761,-2.032298537985519,0.10117831132497823,1.970994465343945,2.0
0.27110072625606596,-1.8645244613728278,2.4949151475699587,-1.4564514963276491,0.7661541858733463,0.563458035089575,-0.4226461524637123,0.9462126974806283,1.160575712400925,2.0
-4.010749079274133,3.694627818614515,-1.8791563474130446,-0.6507067367548318,-1.9697410655928793,0.05273940626394147,-0.9606130792048855,0.19749861875789787,-0.782249127610259,0.0
-0.048096321656738605,-0.49235195467725723,1.2381868918460182,-2.1116630275672175,-1.629884659718535,-0.17287658072740275,1.0732701088247256,1.5576421170540877,-0.5964312118035244,7.0
-1.3712257971294315,-2.8302730036716817,-1.2304030437563525,-0.7682828399999969,-0.7297161252730104,-1.8245499143431168,3.6024005475897583,-0.2743553772794214,-0.6702457738131051,7.0
-2.714442163830345,-0.3919319990774138,3.137620090423492,2.8957173596640478,-0.6879755274185916,1.2779040861242597,-0.04899901177998467,0.6863063440907728,-0.6965795806997421,1.0
0.470154121008147,-2.539250345585146,3.31003533708388,-0.9741506136282954,1.7043102179815244,0.9334991291880169,0.5382450576088662,1.7287490233286817,-0.19825740862630403,2.0
-0.6198953995975073,-2.642279746015921,1.4464195857979818,-2.73308556869434,0.7222662510307274,1.7678388127037041,-1.5786236165414278,-1.0692782712402271,-0.05043646019673381,6.0
-0.2284911543707342,-1.1820656787443842,-0.8192637035444256,-1.7013429101233966,-0.6318342878327989,0.1929760662552833,-0.44267900020456485,-0.9648642313669389,-1.2197858500887642,4.0
5.7255406626519925,4.171726311060526,2.915047805356101,-0.7021012584240607,-0.8819157792333865,-0.9980918148248294,1.0264796094013429,-1.7451410137252334,-0.3191963672933801,3.0
-0.592378284729013,-2.3952184782947934,-0.4040499914757829,-1.7329606705085308,-0.6072084688429371,-0.15054135426173643,1.743918578130286,2.345861883523537,-1.3633867906016182,7.0
-0.6513566645843851,-3.3899566552237275,-1.346716076514697,-0.9434157418117586,-0.8864253936147091,-0.835256858908156,0.7591452431537347,-1.3375031927452308,0.5871046945307876,4.0
-6.1762360979746465,4.276095962916852,-1.7461327778419564,-1.5110318354548644,-0.2714532843414623,-0.7667847810674986,-0.5996689622907379,-1.34479970302172,0.6681025281622548,0.0
-0.9399103915285262,-2.775504106771249,-0.2781646200243234,-2.5694008581454506,1.2922790370123136,1.7125758087420684,0.5187689295308505,0.07311840223391836,-1.6753721546487195,6.0
-6.448152892679149,5.411273290168862,-0.33624102206340734,-1.8673357157544173,-0.052988146723702556,1.0520895635083938,-0.7019132812013185,-0.6199586668775248,-0.6370184693317589,0.0
-0.1760070538798234,-2.992722438332037,-1.9065384837075896,-2.0166258020040337,-2.7512208870550503,1.212964598891294,1.8074488488889338,-1.4510665498081528,1.0048200720085072,4.0
-0.6606140796329962,-2.610726307508344,3.788037147015934,-0.48179663852729604,0.905737278626374,0.2680299348530557,-0.011448856351927716,3.13611794677225,1.0013851302988734,2.0
-0.5913989108295281,-1.5670068875724747,-3.843294230286991,0.9926829103277643,1.8512928342326092,-1.6300438625901263,0.03600849175095355,-0.34445702453588656,-0.6472635024939424,9.0
4.893019821878007,2.663194377604746,-3.0206607660161597,-0.8339295191299457,-3.225543202144205,1.688672511416913,-0.6725717449150563,1.9870690828695092,0.6711506909965049,5.0
-1.5726010057788697,-2.6148201043348607,4.1094693741206925,2.006476865779948,-1.5096140995715575,-1.546868381887494,0.44779240865224423,0.7933433049743106,1.3542611584678323,1.0
6.397852906196071,2.949409364506894,3.268844732142914,-2.1555623383648896,2.7426395157489263,-2.674475301431328,-1.482455089397245,-1.2131066995984154,-0.8554137276977787,3.0
-3.1846542369032056,0.41827249297113855,6.161015381258523,5.227736714980854,-0.9115905059128946,1.0116762162334787,-0.14722723253343384,0.5888997962303204,0.869532180819546,1.0
-0.09911660498843455,-0.23325327205550828,-0.24940087973624026,-0.47777003260296835,-0.0889662052758764,-0.42978361045878244,-0.8468376115479068,-0.1417126609377526,-1.6899727904201693,6.0
-4.023458648135284,1.063833219909272,2.5127437137890114,3.9257427989344724,-1.954843077811967,0.5824484067941273,0.2633867870076658,-1.3728346900071156,-0.3274210023442712,1.0
-2.023062991168546,-0.5963373319913852,5.488048241586322,3.550040497119218,-1.0083791848187809,0.9957491702173149,1.6403360782343617,-0.37471417187427614,-1.5019945553070058,1.0
-2.212391847328408,-2.132531987004083,-2.178718188761822,0.35091890123116165,-2.345023080677567,-2.0334295415591703,1.6214048458502681,-0.1693817510555773,-0.4599416529827768,7.0
1.4521288536637305,-1.3299855583279467,2.9761512033520052,-2.135535026605299,3.539042420505504,0.26545066255464855,-1.1533642571357892,1.3247469896356532,-0.43627895404527317,2.0
-2.2086461590908835,1.1401801938111702,4.290687565205925,2.9572711348343574,0.47653256910262815,-1.1962364511956594,-0.27537917890306307,0.3897856303868763,0.5298188628049001,1.0
-2.36371123203982,-0.5686067658678418,5.264520271528606,3.7123351472691013,-2.7606366730079364,0.388232995989481,1.4276450545030492,-0.196079636311838,0.07286301616142965,1.0
-0.764030209861816,-2.076472258659462,2.6391050900578827,-1.6563121489876953,-0.2817645777220389,-0.7533367553514074,-0.793415906826901,2.065712225697952,1.1754223225181362,2.0
-0.0971368268033947,-2.1627063257201926,-3.401605391241954,-0.43295499297512396,-0.2748084871425003,-1.2883810694432296,-1.26222082643398,-0.4141917533167508,0.07245849536610871,8.0
-0.45105831097886984,-2.4886965218980124,-1.981873495710591,0.4886323976129121,1.2464724411076615,-2.2763484393454645,-1.204824893664964,-0.8259072815584378,-0.7794778362422832,8.0
0.5656208011580035,-1.5629635118735186,-4.480171266068818,1.9672542060641929,1.3588383010274232,-0.8071377509408282,0.19133619852860573,0.35835920111736197,0.6343683336607668,9.0
0.520882500492456,-2.952502716864054,3.7027539409988384,-0.7194062491509388,1.059684626276959,0.9817242261361105,-0.48344130805554375,2.1819037614884533,0.9511911831527611,2.0
-3.637113533987074,0.6283670169180455,6.862308415478505,5.799099111318341,-1.0497869711665337,0.7230291593405314,1.0201153348843492,0.0063258920670883345,-0.6698801071088285,1.0
-1.7786116923572357,-1.911972050355669,1.976437987047913,-2.2730650362130733,0.24218777792204804,-0.387959615383747,1.5137177545779945,3.393188739129082,0.3023729424520055,7.0
-4.507341141548809,-1.148104283833788,5.766343460255158,4.302039945276222,-1.103493611865463,-0.6663601804463368,-0.13755640027220295,-1.2490014668923064,-0.45267924316977604,1.0
-1.8851867424123632,-2.40807165949151,2.8747909544166728,-1.059991122623018,0.13239371790748056,0.16390873617083734,-2.4431752495452,1.130585786240451,0.9360814742944972,2.0
-0.04440421363252378,-3.234391450162424,0.017463518290768976,-2.5185745364756906,1.3831140918332308,0.2218085287227029,-0.7538328737456775,0.7787868492083205,-1.2496629381556499,6.0
-2.2738333699281843,0.510065302206677,5.995346037263976,4.56401392261644,-0.08092189795561833,-0.06313098756260316,1.187487751662527,0.655348824600261,0.6456636465340964,1.0
-0.4869640053916562,-1.8437591532867015,2.709826630372985,-1.2015441221090586,0.9179575087330293,0.17839546554202879,-0.7084228890054749,2.0339842514858795,-0.11085585085347849,2.0
1.7115883070264162,-0.09111995663007955,-3.369578524597296,1.4668133375216539,0.40902007489448305,-0.5886842815898996,0.6525811871893934,-0.7749209267483537,0.4529108883241233,5.0
-0.48203674238062977,-1.6914370815871744,5.161524716302375,-1.5345800318025704,0.9382276766392192,0.7456198757484618,-2.040783255200312,3.4051880178827316,2.122753941118968,2.0
-0.9055959368381106,-3.7114201668261293,-3.845565546840012,2.4583962060772553,0.9801264649528494,1.0445177864737052,1.6391332361981377,-0.03882996164294239,1.1653928630397008,9.0
-1.199427664469853,-2.1277467953826665,-1.2371483484940924,-1.4102546420383928,-1.348287799552243,-0.6285774553741676,1.0583328876989548,0.3393885060361089,-1.6872865472046135,7.0
-0.8629865002573816,-1.4827834365611055,-1.120878224183123,-0.497014405395932,-0.8777291024440252,0.2175272166190253,1.5721801309649635,-0.3854509730315002,-1.8695163729810185,7.0
0.6110761396973515,-1.8534858368730194,0.3726232587229781,-3.3509211050226075,-0.11710550271395914,1.94707082336426,-1.6044820354083733,-0.16362903949531216,-2.1703053909109076,6.0
-1.2459601570183567,-2.331992894425316,-0.6307458810058413,-1.523784259289736,-1.4590179213750738,-1.6991004832337278,1.3427169190472055,0.4347243598813216,-0.844005461690351,7.0
6.10715183441602,2.78946805012206,-2.6847851511230996,1.3192244728359532,-3.087475210001929,1.4785235443636933,-1.0734464559730559,2.598663112180602,-0.023244172115013395,5.0
-0.1398206850975542,-1.7177815303239532,3.248249348112065,-1.2456319172050394,1.796578977161553,-0.042468161136838045,-1.0083906959291686,1.6603477804050042,2.4183144567489734,2.0
-1.2297082342283063,-1.378395281478054,3.8774038695431092,0.0844733215914523,-0.737087550157971,1.5062083449287096,-1.2488314074502012,0.7569530998704705,1.3368095748326874,2.0
-1.1204080983199942,-1.4321262360881781,0.42971390380095686,-2.1134501386897377,-0.1628961195850308,1.4527500546651169,-0.11580191440788701,0.5137062463555324,-0.9855148948994401,6.0
6.318545960206374,3.517341840741741,3.5784667927193006,-0.2857205655692727,0.9543958504940331,-1.2076633868766358,1.0946708636856939,-0.9655043286577181,-0.009631387922497514,3.0
-7.1963791533326,5.418838592368383,0.3291212410859572,-0.8590122810426871,1.0581808212472916,1.391932010453877,-0.39528006721941544,0.6067201571981912,1.0172314378861873,0.0
-8.0477902922081,6.263762849823053,-2.4661026754054616,-1.2747520505434988,0.12131060587034159,-0.10756169379932135,0.1709596817290704,0.4458896939496584,0.3556498084129647,0.0
7.211261381101509,1.7844034773377988,-2.529840345864576,-0.8303539340545543,-2.4391422209009805,3.9659743161186745,-0.9383786770714004,0.7783726126547357,-0.016944135393275328,5.0
3.895858257369629,3.0856721385186567,-1.4580163530921562,-1.1147083379180522,-1.9392779429518356,0.017036829014952737,0.3196854077935342,1.3583166893819083,1.9292226000516797,5.0
-0.11816518182237074,-3.1309066020611436,-1.9671490684260926,1.6508120034179417,0.0325234566225277,0.17621910579499533,-1.5464100258704558,-0.8657856339336476,-0.617764276531796,9.0
0.7782096499317406,-2.6191297657215227,-2.3788625073266445,0.08437110131999326,-0.22215924828688854,0.15107202640816475,-1.0282482807427584,-0.27190437107650745,1.0659136626221153,8.0
0.25118133589521374,-2.2419302272631416,-0.9058444596007634,-1.2627484904551363,-1.273688828219742,1.87597429832667,-0.4176111957944757,-1.9218796934852986,-0.6229992918685012,4.0
5.279231990788772,3.2938908353022005,0.9690397151644645,-0.1388030725822169,1.3283569202221168,-0.31504117515503127,0.4624151534912009,-2.496199892965267,-0.00264459631380376,3.0
-2.687125600247173,-0.11884441179624083,5.1337413815072805,3.620973247981095,-2.0627517879042214,1.379002132740269,0.6439557629663826,-0.8303285891745646,-0.23045427309354705,1.0
-0.22386336650187832,-2.3354741353182886,-0.33289529552471686,-0.8395681463434674,-2.361897359114735,-1.284467961882064,1.5316523537998328,1.6156443180193465,-0.732328453798694,7.0
-1.3946069936881187,-3.127035055183061,-4.5164028133696235,1.2540359739099696,-0.18725955206291922,-1.257635949791459,-2.50858610332423,-0.1259190167852431,1.2945886566462228,8.0
0.913257271211608,-3.029332634004266,-0.6408166906245778,-1.906081880028142,-1.1575997823257038,0.6283490733947652,0.3869208305942743,-1.3361336319025796,0.9072009702581505,4.0
-2.8478747225531738,-1.48205951380222,5.187235596051821,5.973693295213074,-2.284838605622446,0.1754543522142451,1.1522362251888247,0.21700218399765125,-0.6382972600046983,1.0
-2.5189659411537515,-0.09159324787196965,4.27448930024835,2.791293037428796,-0.6582421325696517,0.2723501885402613,-0.7512907525255814,0.2263499175056548,-1.2412778210205888,1.0
4.529549164793002,3.32387011656047,2.3108609688502626,-0.6059835947663292,0.4107544209322431,-1.6606813709056842,0.6285239942258811,0.1887185126089328,-0.7418197794962405,3.0
-0.5391326422610097,-2.1619881033680204,3.7988529571741925,-4.208950868971046,1.7462292956579144,0.42880556233090283,-0.532900828631514,-1.3250691140428836,0.3328411143888364,2.0
-1.0521394621774935,-1.0714522314423802,0.8536601732388491,-3.2052443236030834,0.6283979165772435,0.8907055402705908,-0.1495336547792765,-0.8973203327749122,-0.1278397188288689,6.0
0.07938625825576984,-2.3005216273428966,2.8729223643897255,-3.4347426342961778,1.449623570657728,0.5873524328466626,0.8321083956212385,1.3304292267233342,1.3345119670509153,2.0
-1.9293903805159145,-2.5911776035589202,4.339265547254264,3.684461041100381,-0.43710435154820565,-0.3334339244837282,0.299086170929443,0.5176728334331675,-0.41613406226632066,1.0
0.26311561701084907,-2.6084216906395365,1.3307334533976165,-2.7408894716298935,1.5908476765920614,1.307787500822528,1.3093095459254687,-0.17675687253212868,-1.2596419443292821,6.0
5.116536004018033,1.6846972913613987,-2.216881268191109,-0.18611418113711053,-2.644977309639758,1.1002136126903885,-0.22208542730684577,0.35605495650240915,-0.7958805207504984,5.0
-0.785535974930476,-3.0175804441923866,0.6312347139747377,-1.9220036394486395,1.2031255068585454,1.0878892554395292,-0.9860527562456056,-0.8872139363422097,-1.2295328302849418,6.0
4.777300411262568,3.0961645683640615,-2.439629751168276,0.7887689259057931,-1.8280828096947968,-0.4241467649402031,0.4597913424682849,-0.46256057777466264,-0.12387818983953736,5.0
-6.617960605354549,5.972948408888761,-2.726718499488423,-1.773864967055668,-0.27514572548100436,-0.17723936284912645,-2.023861245793954,-0.4455901546080052,-0.10107269982056899,0.0
5.636882972127135,3.8197507389550798,2.149901691336417,-0.8800741487478456,2.1077970095129874,-1.0309825724254693,-0.7276138718937333,-1.6434906086612733,1.1254456557219328,3.0
-2.0653368747228575,-1.9207275990919634,0.9900381460012313,-2.093897842005825,0.17982197988314103,0.5440420167241331,-0.15535196852556332,-0.658150276169003,-2.540187103491192,6.0
1.0455527648646354,-2.931426805017596,-2.883783204813525,0.7288152893653355,-0.9141114858810154,-2.5123941597244857,-1.586178619427569,-0.15736707229518831,1.059600865439851,8.0
0.683023915170706,-1.0679889445450617,-3.473272743080554,1.7406479260801926,1.1861312784573852,0.3979549739328112,1.2359128105079529,-0.5426803288182005,-0.012784281666187391,9.0
